Temperature,Correlation,ID,Comparison
413,0.7376245416258563,1eerA00,DCA
413,0.3157686110485667,1ceeB00,DCA
413,0.6906472608480241,1tuaA01,DCA
413,0.5320686924956618,1e1gA00,DCA
413,0.9104841061770456,1s0pA01,DCA
413,0.6780511643194941,1ruyH02,DCA
413,0.3717360920529725,1jw3A00,DCA
413,0.9309397023346476,1k8kD01,DCA
413,0.734643946254788,1tyeA00,DCA
413,0.7843655638206533,1hcnA00,DCA
413,0.52616526338643,1c5kA02,DCA
413,0.6870130404811683,1ghsA00,DCA
413,0.7350863181941313,1bgqA00,DCA
413,0.6765406629189331,1fcdA03,DCA
413,0.9478769088535663,1qwjB00,DCA
413,0.5137166677486118,1ak2A00,DCA
413,0.8961621758753705,1khcA01,DCA
413,0.577127599673139,1ry9A00,DCA
413,0.560582544947497,1bkcE00,DCA
413,0.8499567305413914,1pv4B01,DCA
413,0.3725025738197536,1mu5A02,DCA
413,0.7863377622017615,1jbjA02,DCA
413,0.4638713309352278,1sknP00,DCA
413,0.6737739649673867,1dkyB02,DCA
413,0.8233989326512682,1kx3G00,DCA
413,0.7846087556168699,1o75A03,DCA
413,0.7034976387121196,1ezjA02,DCA
413,0.6865812709206474,1gxmB00,DCA
413,0.6283014516843086,1q5zA00,DCA
413,0.7670806603804783,1lf6A02,DCA
413,0.8801352078773063,1ow4A00,DCA
413,0.5275485750965588,1hk5A03,DCA
413,0.6942582846281212,1j0tA00,DCA
413,0.8101926151072683,1k70A02,DCA
413,0.8399171330676621,1cb5A01,DCA
413,0.6570166251767994,1e6vA03,DCA
413,0.8376042059261842,1tujA00,DCA
413,0.5072335711962723,1eovA02,DCA
413,0.4475010389727316,1reoA03,DCA
413,0.5749614843628169,1tyjA00,DCA
413,0.8912032987427925,1pqwA00,DCA
413,0.8081779452114672,1kx3D00,DCA
413,0.3107913341302509,1jj2A03,DCA
413,0.7411593707498945,1eysL02,DCA
413,0.7761050407645464,1a39A00,DCA
413,0.4985352842703484,1tdpA00,DCA
413,0.6688620261870613,1qrjA01,DCA
413,0.8354262353642794,1h19A02,DCA
413,0.6439831317696062,1bagA01,DCA
413,0.8947304912524892,1gvhA01,DCA
413,0.7060434349147612,1iyuA00,DCA
413,0.7396255195662897,1gakA00,DCA
413,0.7686413962485183,1hpgA02,DCA
413,0.7696009027248767,1lkoA01,DCA
413,0.577750362507065,1ft9A02,DCA
413,0.6686903749490887,1ig0A01,DCA
413,0.7716067766866203,1ibcB00,DCA
413,0.8817849845480726,1sznA02,DCA
413,0.7752582540413733,1gyxA01,DCA
413,0.2541650052475594,1mtyG02,DCA
413,0.7263066138386897,1hyoA01,DCA
413,0.4107269653372036,1ti2A01,DCA
413,0.8510306622222524,1c5eA00,DCA
413,0.7764379444160936,1um8A02,DCA
413,0.6166498281811678,1c16A01,DCA
413,0.8226279680200596,1mkfA01,DCA
413,0.5882746718393426,1j5sA02,DCA
413,0.7126106246350355,1lucB00,DCA
413,0.7427647852761813,1aocA00,DCA
413,0.6902470819341623,1kplA00,DCA
413,0.7146272177805554,1jbiA00,DCA
413,0.9140328190519724,1t4lB00,DCA
413,0.1103652720825055,1pjqA03,DCA
413,0.6740214430843593,1j8mF01,DCA
413,0.7696415482937295,1gqoB00,DCA
413,0.604285224678177,1lcsA00,DCA
413,0.6516445168256311,1jqpA01,DCA
413,0.6055210223227575,1b4rA00,DCA
413,0.4390383165574069,1u0bB02,DCA
413,0.756029103937452,1b4aA01,DCA
413,0.8868985880703482,1m2dA00,DCA
413,0.7841630719712954,1a1zA00,DCA
413,0.6472243618045529,1sumB02,DCA
413,0.6318308970438958,1sk7A00,DCA
413,0.8195206655089978,1fgxA00,DCA
413,0.6504930675839876,1chzA00,DCA
413,0.3465131556266111,1q2zA00,DCA
413,0.8066239501058046,1e9rA02,DCA
413,0.8724899442231023,1sr8A02,DCA
413,0.8392957916821879,1b9nA03,DCA
413,0.6690549102198698,1beoA00,DCA
413,0.7743419227412229,1b97A00,DCA
413,0.7737738748389009,1b5fB00,DCA
413,0.4586639860997807,1j2rA00,DCA
413,0.7925878893340517,1t0iA00,DCA
413,0.4787074293556679,1l5jA04,DCA
413,0.8769605854856435,1ulvA04,DCA
413,0.7529634718846473,1uaiA00,DCA
413,0.9457849240995514,1mzbA02,DCA
413,0.7168742453651268,1ex0A03,DCA
413,0.422700930503252,1igqB00,DCA
413,0.8076263517749892,1lfwA03,DCA
413,0.5889448634329498,1uoyA01,DCA
413,0.6065182329713493,1nycA00,DCA
413,0.7348158744783179,1d0bA00,DCA
413,0.4367102980814629,1epwA01,DCA
413,0.47536416314227,1eysL01,DCA
413,0.7729639067214986,1h67A00,DCA
413,0.7407365284077001,1gwcA02,DCA
413,0.6852254272483924,1ezvC00,DCA
413,0.5898652632114099,1otvA00,DCA
413,0.9282042760464312,1m55A00,DCA
413,0.9065069450762632,1eakA01,DCA
413,0.7003861342863372,1hxnA00,DCA
413,0.5674936301002905,1gcyA02,DCA
413,0.8139488046541412,1ffvC03,DCA
413,0.6814018302591802,1fjkA00,DCA
413,0.8644346530716769,1l3gA00,DCA
413,0.5349031464421897,1tltA02,DCA
413,0.7048098940713655,1c7sA04,DCA
413,0.4445722560993896,1escA00,DCA
413,0.7727433890423065,1rv9A00,DCA
413,0.6558067055465031,1rwrA00,DCA
413,0.7916739969069397,1mabB01,DCA
413,0.547573507790708,1pe4A00,DCA
413,0.4612161519897476,1dpgA02,DCA
413,0.6955542768712312,1hf2A02,DCA
413,0.3768303260382692,1g86A00,DCA
413,0.6247754160807827,1o9iA02,DCA
413,0.3046132355189899,1twfA04,DCA
413,0.7667216234589471,1adnA00,DCA
413,0.8966193923362281,1n3kA00,DCA
413,0.8329524808451197,1cfbA02,DCA
413,0.9374342655274016,1tezA01,DCA
413,0.9011225451263474,1cukA01,DCA
413,0.7926091709221273,1ryuA00,DCA
413,0.8445203724811663,1mzvA00,DCA
413,0.6700196185183737,1bf6A00,DCA
413,0.4896288911460209,1rjlC00,DCA
413,0.3481359301923625,1js2A00,DCA
413,0.6932587101875981,1irzA00,DCA
413,0.8823743130468724,1pf5A00,DCA
413,0.7711443642500861,1ceuA00,DCA
413,0.5440325388588021,1h7zA00,DCA
413,0.7767574363422262,1st0A02,DCA
413,0.8274836447157935,1rzuA02,DCA
413,0.7580988050136708,1dl5A01,DCA
413,0.9401496713097212,1qwzA00,DCA
413,0.7080436930271246,1gxeA00,DCA
413,0.6167583796496656,1ji3A00,DCA
413,0.853214043642755,1ca1A01,DCA
413,0.334480966259253,1c01A00,DCA
413,0.8156234321106257,1u0mA01,DCA
413,0.7916203271667736,1gntA02,DCA
413,0.461967539977512,1o82A00,DCA
413,0.546488369482802,1jl5A00,DCA
413,0.7887299125284963,1o0uA02,DCA
413,0.590097409700079,1ihvA00,DCA
413,0.8282715976692387,1ffsB00,DCA
413,0.6239956819068927,1lm8V01,DCA
413,0.6874915096672389,1tg0A00,DCA
413,0.8084522622147438,1cywA00,DCA
413,0.8682829127143169,1g7uA00,DCA
413,0.8792036959803589,1tifA00,DCA
413,0.6196745939006185,1c3gA01,DCA
413,0.5618259600768976,1sqpF00,DCA
413,0.56973318365128,1u60A00,DCA
413,0.7272876197761035,1eb6A00,DCA
413,0.917312606186215,1c7sA02,DCA
413,0.7309985933519563,1l7yA00,DCA
413,0.8186716680440447,1jswA02,DCA
413,0.5186947031421821,1dkiA02,DCA
413,0.6761829370340185,1i5gA00,DCA
413,0.5416476429075433,1ebfA02,DCA
413,0.607821470987654,1gz1A00,DCA
413,0.7675621798593002,1k32A01,DCA
413,0.511385908986256,1svpA01,DCA
413,0.8859821763123837,1c30A08,DCA
413,0.6942262451218606,1e0bA00,DCA
413,0.4822381796003908,1iq8A02,DCA
413,0.8141552091758971,1fb1A01,DCA
413,0.6281852578644094,1j78A05,DCA
413,0.3692391357320309,1koyA00,DCA
413,0.6158689496164466,1k8iB01,DCA
413,0.8320421090089527,1l3wA03,DCA
413,0.7114128309291619,1tvfA02,DCA
413,0.7879143736364137,1qhhA00,DCA
450,0.7902754486278228,1sr8A02,DCA
450,0.7637391209870421,1q2zA00,DCA
450,0.4742859664441896,1e9rA02,DCA
450,0.7129134656019223,1fgxA00,DCA
450,0.5934214710313452,1chzA00,DCA
450,0.6549274625982726,1b97A00,DCA
450,0.6817070454927964,1beoA00,DCA
450,0.7335321130048301,1b9nA03,DCA
450,0.0868866776038085,1l5jA04,DCA
450,0.8213459649692413,1j2rA00,DCA
450,0.7114618236462543,1b5fB00,DCA
450,0.8140382210203959,1mzbA02,DCA
450,0.5076067018133792,1uaiA00,DCA
450,0.7623202748998439,1ulvA04,DCA
450,0.7107708963289583,1epwA01,DCA
450,0.6773347675024494,1eysL01,DCA
450,0.7403175112011793,1uoyA01,DCA
450,0.716139400293402,1nycA00,DCA
450,0.6828062762314209,1d0bA00,DCA
450,0.6608832736070955,1igqB00,DCA
450,0.5810909158741752,1ex0A03,DCA
450,-0.1269459812917641,1lfwA03,DCA
450,0.6876152304169996,1m55A00,DCA
450,0.5197202913941004,1otvA00,DCA
450,0.7565288525108772,1gwcA02,DCA
450,0.6618566421209902,1ezvC00,DCA
450,0.4643359061373185,1h67A00,DCA
450,0.7837273074546004,1rv9A00,DCA
450,0.7739427446967015,1escA00,DCA
450,0.7797166432492303,1c7sA04,DCA
450,0.671792343559016,1tltA02,DCA
450,0.5159899542513663,1l3gA00,DCA
450,0.478887013693184,1gcyA02,DCA
450,0.5232271574362909,1fjkA00,DCA
450,0.5961310938932791,1ffvC03,DCA
450,0.672803347907512,1eakA01,DCA
450,0.7727462395492282,1hxnA00,DCA
450,0.5175567557226135,1dpgA02,DCA
450,0.5684922394026253,1g86A00,DCA
450,0.6049605265918356,1hf2A02,DCA
450,0.6398880823058316,1mabB01,DCA
450,0.605865872106823,1pe4A00,DCA
450,0.6067525520799176,1rwrA00,DCA
450,0.3674834547304175,1ryuA00,DCA
450,0.769918037625569,1mzvA00,DCA
450,0.280764138023146,1bf6A00,DCA
450,0.7903641906713064,1tezA01,DCA
450,0.80271938563053,1cfbA02,DCA
450,0.4231829985724187,1cukA01,DCA
450,0.0054199188913051,1n3kA00,DCA
450,0.7075083384482511,1adnA00,DCA
450,0.5061322432592374,1o9iA02,DCA
450,0.4610310214290812,1twfA04,DCA
450,0.6913429215116147,1h7zA00,DCA
450,0.7261410561576807,1irzA00,DCA
450,0.5456730254959792,1ceuA00,DCA
450,0.3943477439658132,1pf5A00,DCA
450,0.6117648327157449,1js2A00,DCA
450,0.3462773051001126,1rjlC00,DCA
450,0.7060246204969929,1u0mA01,DCA
450,0.402963622134155,1c01A00,DCA
450,0.9015827773746224,1ca1A01,DCA
450,0.8435289263696373,1dl5A01,DCA
450,0.8039930910809753,1rzuA02,DCA
450,0.6033453165512198,1ji3A00,DCA
450,0.6171560296469714,1gxeA00,DCA
450,0.8554611804215819,1qwzA00,DCA
450,0.5934001823046682,1st0A02,DCA
450,0.6964200288721604,1ihvA00,DCA
450,0.726552261473247,1o0uA02,DCA
450,0.5821255208697911,1jl5A00,DCA
450,0.629932827007904,1o82A00,DCA
450,0.7814188246698612,1gntA02,DCA
450,0.7639612910122331,1cywA00,DCA
450,0.7925658262745173,1g7uA00,DCA
450,0.8580741949355822,1tifA00,DCA
450,0.7587589251455674,1lm8V01,DCA
450,0.4991121000158522,1ffsB00,DCA
450,0.5939758838818272,1tg0A00,DCA
450,0.4734669347432021,1l7yA00,DCA
450,0.7618697516442291,1c7sA02,DCA
450,0.814245258280289,1jswA02,DCA
450,0.7455265047254237,1dkiA02,DCA
450,0.7866433923487335,1u60A00,DCA
450,0.5119405831339903,1eb6A00,DCA
450,0.6233910919527524,1sqpF00,DCA
450,0.6689593786919006,1c3gA01,DCA
450,0.6461418754490402,1e0bA00,DCA
450,0.6828705573328541,1c30A08,DCA
450,0.6306226544379915,1fb1A01,DCA
450,-0.0035743382423251,1iq8A02,DCA
450,0.7437277776219153,1svpA01,DCA
450,0.6805274329467421,1ebfA02,DCA
450,0.6536433429442657,1gz1A00,DCA
450,0.7907133486432472,1k32A01,DCA
450,0.6741629651816103,1i5gA00,DCA
450,0.7995989634545397,1qhhA00,DCA
450,0.9094751119044286,1l3wA03,DCA
450,0.667086813800207,1tvfA02,DCA
450,0.2319419045107448,1koyA00,DCA
450,0.8939462399191307,1k8iB01,DCA
450,0.6068534643863496,1j78A05,DCA
450,0.8255208694618507,1e1gA00,DCA
450,0.6865970060097003,1d2nA02,DCA
450,0.3467019800050316,1gwyA00,DCA
450,0.6196569748171756,1ceeB00,DCA
450,0.6444732780354688,1eerA00,DCA
450,0.7567001820381412,1tuaA01,DCA
450,0.4042640142908246,1cz4A02,DCA
450,0.7409367927977821,1b2rA02,DCA
450,0.6718070463172321,1ruyH02,DCA
450,0.6778142793714255,1s0pA01,DCA
450,0.841987725021679,1hcnA00,DCA
450,0.4627667218650491,1c5kA02,DCA
450,0.781530620085388,1tyeA00,DCA
450,0.8416195579663645,1k8kD01,DCA
450,0.5966819799489094,1jw3A00,DCA
450,0.3940761905698274,1bkcE00,DCA
450,0.6209595088129404,1ry9A00,DCA
450,0.3988214971623897,1khcA01,DCA
450,0.6565339202628522,1ak2A00,DCA
450,0.8455020877065308,1qwjB00,DCA
450,0.7534515605419762,1fcdA03,DCA
450,0.8849333532389216,1ghsA00,DCA
450,0.6038968390736947,1bgqA00,DCA
450,0.2613198323918329,1o75A03,DCA
450,0.6831471119221357,1kx3G00,DCA
450,0.2603438658997751,1dkyB02,DCA
450,0.5408365377771096,1sknP00,DCA
450,0.7606600702320523,1jbjA02,DCA
450,0.6743026554138489,1mu5A02,DCA
450,0.382272507718828,1pv4B01,DCA
450,0.7197912915191618,1ow4A00,DCA
450,0.6146304421596723,1lf6A02,DCA
450,0.4285943790998376,1q5zA00,DCA
450,0.5627465329996373,1gxmB00,DCA
450,0.505363551929976,1ezjA02,DCA
450,0.8713756247155539,1cb5A01,DCA
450,0.4813390321767278,1k70A02,DCA
450,0.8380941518877588,1j0tA00,DCA
450,0.8104454895124427,1hk5A03,DCA
450,0.6015906736021769,1tyjA00,DCA
450,0.6075529312491804,1eovA02,DCA
450,0.6196768611058605,1reoA03,DCA
450,0.753765459513949,1tujA00,DCA
450,0.6845699451743916,1e6vA03,DCA
450,0.0452011357839093,1qrjA01,DCA
450,0.1398166535422405,1tdpA00,DCA
450,0.5617282006038642,1a39A00,DCA
450,0.7907229531277554,1eysL02,DCA
450,0.4826071846764267,1kx3D00,DCA
450,0.8152380433655549,1pqwA00,DCA
450,0.6745540575832216,1jj2A03,DCA
450,0.656746701190265,1gyxA01,DCA
450,0.7592790333291148,1sznA02,DCA
450,0.5481426332460313,1ibcB00,DCA
450,0.6628526990138547,1iyuA00,DCA
450,0.48035703039229,1gakA00,DCA
450,0.6351376923749045,1ig0A01,DCA
450,0.7432458450049665,1ft9A02,DCA
450,0.4216863230347061,1lkoA01,DCA
450,0.6487329440150313,1hpgA02,DCA
450,0.1595054502364159,1h19A02,DCA
450,0.6052794477952514,1gvhA01,DCA
450,0.712260615204461,1bagA01,DCA
450,0.3111185410047917,1ti2A01,DCA
450,0.5695403380897368,1hyoA01,DCA
450,0.6561768872909992,1mtyG02,DCA
450,0.7587970969075959,1mkfA01,DCA
450,0.7210090856236542,1c16A01,DCA
450,0.8680396916436035,1j5sA02,DCA
450,0.6550881732452878,1um8A02,DCA
450,0.648909569156559,1c5eA00,DCA
450,0.4362286922024608,1t4lB00,DCA
450,0.7708999270929339,1jbiA00,DCA
450,0.588560819474117,1kplA00,DCA
450,0.6167010006744009,1aocA00,DCA
450,0.6329569830476232,1lucB00,DCA
450,0.6736119947582674,1lcsA00,DCA
450,0.5716177096309567,1gqoB00,DCA
450,0.5997080166366755,1j8mF01,DCA
450,0.5000791891298189,1pjqA03,DCA
450,0.614869893648063,1b4rA00,DCA
450,0.7874525948728226,1jqpA01,DCA
450,0.706478903666192,1sumB02,DCA
450,0.7704343237987084,1m2dA00,DCA
450,0.5998669631385677,1a1zA00,DCA
450,0.5952789564463906,1sk7A00,DCA
450,0.6057211507880804,1b4aA01,DCA
450,0.5150673228135776,1u0bB02,DCA
320,0.8237513568367542,1j78A05,ESM
320,0.7403239814830649,1k8iB01,ESM
320,0.1563613341241103,1inlC02,ESM
320,0.9220343570614752,1l3wA03,ESM
320,0.6308699932517762,1i5gA00,ESM
320,0.4222353108571022,1ebfA02,ESM
320,0.6387530154564798,1k32A01,ESM
320,0.4644308770136368,1gz1A00,ESM
320,0.9371793277457546,1e0bA00,ESM
320,0.8158200201973835,1c30A08,ESM
320,0.9327580030917824,1c3gA01,ESM
320,0.6432825948120235,1s5lH00,ESM
320,0.943165335876947,1sqpF00,ESM
320,0.5508007061897676,1eb6A00,ESM
320,0.6878974087539038,1a3dA00,ESM
320,0.6759098326119267,1lm8V01,ESM
320,0.81083668065731,1tg0A00,ESM
320,0.722808023881082,1cywA00,ESM
320,0.5209264290536987,1g7uA00,ESM
320,0.8567641724461165,1tifA00,ESM
320,0.2267150982374126,1oygA01,ESM
320,0.7890375453972621,1st6A03,ESM
320,0.8496851748648417,1gntA02,ESM
320,0.6017789838753624,1o0uA02,ESM
320,0.5103494685499513,1jl5A00,ESM
320,0.8316425260759631,1i7xB00,ESM
320,0.8715828387331648,1ihvA00,ESM
320,0.4305216096835686,1st0A02,ESM
320,0.8144316477241463,1gjsA00,ESM
320,0.4876690215436837,1fwxA01,ESM
320,0.6603477132220278,1dl5A01,ESM
320,0.6825121574356751,1rzuA02,ESM
320,0.3379314564932519,1ji3A00,ESM
320,0.8361410180147387,1gxeA00,ESM
320,0.7831597934039681,1qwzA00,ESM
320,0.4952798373063702,1qexA03,ESM
320,0.5543031370546743,1ca1A01,ESM
320,0.6837641696284666,1u0mA01,ESM
320,0.5790719342843788,1kfwA02,ESM
320,0.2714427015425542,1c01A00,ESM
320,0.7477688168883286,1pi2A00,ESM
320,0.7068555945859276,1rjlC00,ESM
320,0.7574414782018192,1js2A00,ESM
320,0.6071287845412238,1c8uA01,ESM
320,0.6567901422555386,1fohA03,ESM
320,0.881174854315927,1ceuA00,ESM
320,0.9650467465723362,1pf5A00,ESM
320,0.2842219470818674,1h7zA00,ESM
320,0.6779648165471761,1a0hA01,ESM
320,0.8978855576456862,1n3kA00,ESM
320,0.7566058084764651,1adnA00,ESM
320,0.6945684301523674,1cfbA02,ESM
320,0.9397622123452024,1tezA01,ESM
320,0.9538951692389872,1hn0A04,ESM
320,0.4148732276006212,1mzvA00,ESM
320,0.93293010316984,1ryuA00,ESM
320,0.4271219427399443,1rwrA00,ESM
320,0.8173337334967894,1mabB01,ESM
320,0.9346283094574452,1pytA00,ESM
320,0.8832847945468001,1pe4A00,ESM
320,0.6695548979252817,1hf2A02,ESM
320,0.7255880384109176,1eyuA00,ESM
320,0.4876849666704862,1hxnA00,ESM
320,0.5079958877702813,1gcyA02,ESM
320,0.7174751992395567,1fjkA00,ESM
320,0.6054747187024082,1ffvC03,ESM
320,0.7839666871106102,1l3gA00,ESM
320,0.2888144651240842,1o0sA02,ESM
320,0.7385813189709228,1tltA02,ESM
320,0.329141336189827,1rv9A00,ESM
320,0.3850585817468665,1escA00,ESM
320,0.9625854887371788,1a9vA00,ESM
320,0.6241688927361148,1h67A00,ESM
320,0.7141005415823732,1gwcA02,ESM
320,0.9570414194281918,1ll8A00,ESM
320,0.8661681524550927,1igqB00,ESM
320,0.7432690918335112,1ex0A03,ESM
320,0.9569324212029168,1lfwA03,ESM
320,0.3869159961552147,1nycA00,ESM
320,0.6899428924413806,1uoyA01,ESM
320,0.6569221106843328,1d0bA00,ESM
320,0.3417895194964306,1epwA01,ESM
320,0.5701068634512311,1eysL01,ESM
320,0.4689813929034127,1uaiA00,ESM
320,0.4876838159005467,1ulvA04,ESM
320,0.8196333272433524,1b5fB00,ESM
320,0.8812186860044159,1s5lB02,ESM
320,0.525241963660623,1t0iA00,ESM
320,0.8144318735779179,1b9nA03,ESM
320,0.800285320378194,1beoA00,ESM
320,0.4613022826748677,1a2nA02,ESM
320,0.4683303374464782,1b97A00,ESM
320,0.5025571838950805,1fgxA00,ESM
320,0.4201152641708457,1chzA00,ESM
320,0.6808003823985952,1q2zA00,ESM
320,0.7545508177471268,1e9rA02,ESM
320,0.5772671025758487,1jeyA03,ESM
320,0.757327980401094,1sr8A02,ESM
320,0.6096099119025478,1u0bB02,ESM
320,0.9381971389443482,1lujB01,ESM
320,0.9143986238251256,1u0vB01,ESM
320,0.7240230134144167,1b4aA01,ESM
320,0.4604271535415483,1a1zA00,ESM
320,0.975945222800707,1m2dA00,ESM
320,0.548042463949104,1sumB02,ESM
320,0.5196209334032895,1bo7A00,ESM
320,0.3923630739823224,1sk7A00,ESM
320,0.1737109882519124,1jqpA01,ESM
320,0.705599224940699,1uapA00,ESM
320,0.867008894717598,1b4rA00,ESM
320,0.4582480356246598,1j7mA00,ESM
320,0.3619750700846269,1b1yA00,ESM
320,0.1765600533996456,1a48A01,ESM
320,0.6026257509862656,1b06A01,ESM
320,0.7200965426884314,1pjqA03,ESM
320,0.7646981221211797,1j8mF01,ESM
320,0.4574012748371491,1lcsA00,ESM
320,0.7024812244908052,1gqoB00,ESM
320,0.5575192116617161,1aocA00,ESM
320,0.4815789361704075,1kplA00,ESM
320,0.843888258971673,1jbiA00,ESM
320,0.9433702224442944,1t4lB00,ESM
320,0.6878950771611281,1c5eA00,ESM
320,0.4554448253925744,1l5oA02,ESM
320,0.848274994013,1um8A02,ESM
320,0.8113272663229042,1mkfA01,ESM
320,0.6105214882392644,1j5sA02,ESM
320,0.9547569483131528,1mtyG02,ESM
320,0.8089332525157695,1hyoA01,ESM
320,0.4247418768493758,1c9bA02,ESM
320,0.4625730819017,1dy2A00,ESM
320,0.3371604196898717,1bagA01,ESM
320,0.7193812143623284,1ft9A02,ESM
320,0.9592880895948948,1hpgA02,ESM
320,0.742186124945666,1lkoA01,ESM
320,0.5102443049506575,1eq6A00,ESM
320,0.8002202671206204,1sznA02,ESM
320,0.5290261203635243,1hufA00,ESM
320,0.3596386457369277,1f3vA00,ESM
320,0.80340859467429,1kx3D00,ESM
320,0.5848291119309331,1pqwA00,ESM
320,0.7429558390332076,1sxjE02,ESM
320,0.7637698821790161,1ks9A02,ESM
320,0.4578669027479204,1a39A00,ESM
320,0.3377544528488018,1eysL02,ESM
320,0.4895659739129026,1sxrA00,ESM
320,0.6833211877360345,1tdpA00,ESM
320,0.7168759854593891,1qrjA01,ESM
320,0.7707629940039339,1tujA00,ESM
320,0.5059627354419746,1reoA03,ESM
320,0.5324028321866056,1tyjA00,ESM
320,0.7822033619501246,1j0tA00,ESM
320,0.5392744157699407,1k70A02,ESM
320,0.4086348354690013,1gxmB00,ESM
320,0.366703706599417,1lf6A02,ESM
320,0.5291566930782758,1q5zA00,ESM
320,0.961734316533316,1ow4A00,ESM
320,0.8675581067749052,1g5aA03,ESM
320,0.7163232367158191,1jbjA02,ESM
320,0.84600947489867,1mu5A02,ESM
320,0.4353254407898079,1o75A03,ESM
320,0.870078122375582,1kx3G00,ESM
320,0.6151573136046566,1sknP00,ESM
320,0.887876173508131,1dkyB02,ESM
320,0.7521518356035766,1ghsA00,ESM
320,0.5414642403270647,1bgqA00,ESM
320,0.7916414464907645,1fcdA03,ESM
320,0.6517985774080165,1i2nA00,ESM
320,0.8862982588851588,1gccA00,ESM
320,0.4704787872696815,1bkcE00,ESM
320,0.7607074026793739,1ry9A00,ESM
320,0.5684702944011673,1khcA01,ESM
320,0.4525663872186209,1k8kD01,ESM
320,0.4246872771110648,1tyeA00,ESM
320,0.4762615644109414,1jw3A00,ESM
320,0.4981433306995742,1c8jA00,ESM
320,0.9095428659514944,1hcnA00,ESM
320,0.8942372064105543,1k8kF00,ESM
320,0.653913097382665,1b2rA02,ESM
320,0.2321802849623508,1cz4A02,ESM
320,0.3075156847064381,1gwyA00,ESM
320,0.6737127456296241,1d2nA02,ESM
320,0.8074893372598697,1tuaA01,ESM
320,0.8183270330375013,1ceeB00,ESM
320,0.9928872574603604,1rzmA01,ESM
320,0.6518995897317164,1e1gA00,ESM
348,0.9484752559207672,1t4lB00,ESM
348,0.6713625028661955,1jbiA00,ESM
348,0.6297672637057613,1kplA00,ESM
348,0.4809445170170501,1aocA00,ESM
348,0.3295197208449317,1lcsA00,ESM
348,0.7999749482152877,1gqoB00,ESM
348,0.7611404946519275,1j8mF01,ESM
348,0.6786924525461996,1b06A01,ESM
348,0.8402856319164002,1pjqA03,ESM
348,0.3449870031584773,1a48A01,ESM
348,0.328406294767225,1b1yA00,ESM
348,0.6902128581074255,1j7mA00,ESM
348,0.9168640551476132,1b4rA00,ESM
348,0.1269436107389006,1jqpA01,ESM
348,0.733758843807382,1uapA00,ESM
348,0.4953874358570793,1bo7A00,ESM
348,0.5500533210673607,1sk7A00,ESM
348,0.5917369083659696,1a1zA00,ESM
348,0.9858810991441614,1m2dA00,ESM
348,0.663271536217843,1sumB02,ESM
348,0.8528631866922494,1u0vB01,ESM
348,0.6774336614688843,1b4aA01,ESM
348,0.67514019858193,1u0bB02,ESM
348,0.9376231065667858,1lujB01,ESM
348,0.6963136123143465,1qrjA01,ESM
348,0.6889312359978683,1tdpA00,ESM
348,0.4711226276477526,1a39A00,ESM
348,0.3970495409944033,1eysL02,ESM
348,0.6211300834691839,1sxrA00,ESM
348,0.4391665398690781,1ks9A02,ESM
348,0.9544172716334384,1sxjE02,ESM
348,0.906615951079986,1kx3D00,ESM
348,0.6161237401235096,1pqwA00,ESM
348,0.122588895847842,1hufA00,ESM
348,0.5938645859910086,1f3vA00,ESM
348,0.7663046817084601,1sznA02,ESM
348,0.4744708317267106,1eq6A00,ESM
348,0.6803380736073891,1ft9A02,ESM
348,0.9237331125202872,1hpgA02,ESM
348,0.681951506222063,1lkoA01,ESM
348,0.439015162548835,1bagA01,ESM
348,0.3321027067913797,1c9bA02,ESM
348,0.2672781804187443,1dy2A00,ESM
348,0.5216683621762385,1hyoA01,ESM
348,0.928781655265038,1mtyG02,ESM
348,0.4836809984503019,1j5sA02,ESM
348,0.815812304564299,1mkfA01,ESM
348,0.8975756809402322,1um8A02,ESM
348,0.6297571455510064,1c5eA00,ESM
348,0.457901881944973,1l5oA02,ESM
348,0.5960615709701521,1o75A03,ESM
348,0.8674232743075565,1kx3G00,ESM
348,0.8249336082185309,1sknP00,ESM
348,0.8425757973808302,1dkyB02,ESM
348,0.6693316485813405,1jbjA02,ESM
348,0.8771908188703557,1mu5A02,ESM
348,0.9758906765913086,1ow4A00,ESM
348,0.844642444015375,1g5aA03,ESM
348,0.4195772656909062,1lf6A02,ESM
348,0.4659369330023502,1q5zA00,ESM
348,0.4403428355080077,1gxmB00,ESM
348,0.4821158511025455,1k70A02,ESM
348,0.7930212388557636,1j0tA00,ESM
348,0.5105728848038091,1tyjA00,ESM
348,0.635985087084531,1reoA03,ESM
348,0.8040903752615746,1tujA00,ESM
348,0.9677860921240894,1rzmA01,ESM
348,0.4208564770064603,1e1gA00,ESM
348,0.8130266271798242,1tuaA01,ESM
348,0.6677621367655264,1ceeB00,ESM
348,0.2907134204156312,1gwyA00,ESM
348,0.5783324505697431,1d2nA02,ESM
348,0.5890885188188293,1cz4A02,ESM
348,0.5777765533905523,1b2rA02,ESM
348,0.9153069849001872,1k8kF00,ESM
348,0.9601674663654548,1hcnA00,ESM
348,0.3518935558517795,1c8jA00,ESM
348,0.5303906290850543,1k8kD01,ESM
348,0.5540606680256279,1tyeA00,ESM
348,0.4350800566372421,1jw3A00,ESM
348,0.5488688758502167,1bkcE00,ESM
348,0.7375882384851308,1ry9A00,ESM
348,0.5791822187616507,1khcA01,ESM
348,0.932093311725296,1gccA00,ESM
